identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/alarmType,product/availability,product/cacheEngine,product/callingType,product/capacitystatus,product/clockSpeed,product/country,product/cputype,product/currentGeneration,product/databaseEngine,product/dedicatedEbsThroughput,product/deploymentOption,product/description,product/durability,product/ecu,product/edition,product/endpointType,product/engineCode,product/enhancedNetworkingSupported,product/executionFrequency,product/executionLocation,product/frequencyMode,product/fromLocation,product/fromLocationType,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/licenseModel,product/lineType,product/location,product/locationType,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/minVolumeSize,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/queueType,product/region,product/requestType,product/servicecode,product/servicename,product/sku,product/softwareType,product/storage,product/storageClass,product/storageMedia,product/storageType,product/subscriptionType,product/tenancy,product/toLocation,product/toLocationType,product/transferType,product/usagetype,product/vcpu,product/version,product/volumeType,pricing/RateId,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue
apw6tbfy4nv4k62jdr34f6jjtl6dojj6xsqe2xremoeqwzkdyeuq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T02:00:00Z,2019-11-01T03:00:00Z,AmazonS3,APN1-Requests-Tier1,ListBucket,,cf-templates-1w3gop3kz869i-ap-northeast-1,1.0000000000,,,USD,0.0000047000,0.0000047000,0.0000047000,0.0000047000,"$0.0047 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,XAKHUSC46NWC9PPM,,,,,,,,,,,APN1-Requests-Tier1,,,,535686424,0.0000047000,0.0000047000,OnDemand,Requests,,,,,,,,,2636110799,,,,,,,,
65yyxwfiru2c4fnfvnmgh277vleu7acnln3lsf74bupukeofreaq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T07:00:00Z,2019-11-01T08:00:00Z,AmazonEC2,APN1-APE1-AWS-In-Bytes,RunInstances,,i-0ccfcbc929a99df69,0.0023450572,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for  in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,PRYZ5UNHYYTX5A75,,,,,,,,Asia Pacific (Hong Kong),AWS Region,InterRegion Inbound,APN1-APE1-AWS-In-Bytes,,,,614617286,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
2ecf2czm7ajutiwt24smoz6vs2yz7uq6vzcf3obuynlpritob4oa,2019-11-03T00:00:00Z/2019-11-04T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-03T00:00:00Z,2019-11-03T09:00:00Z,AmazonDynamoDB,APN1-WriteCapacityUnit-Hrs,CommittedThroughput,ap-northeast-1,arn:aws:dynamodb:ap-northeast-1:453375140098:table/testPoC20191015,90.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per hour for 25 units of write capacity for a month (free tier),,"Amazon Web Services, Inc.",Amazon DynamoDB,,,,,,,,,,,,,,,,,,,,,,,,,DDB-WriteUnits,DynamoDB Provisioned Write Units,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,CommittedThroughput,,,,,Provisioned IOPS,,ap-northeast-1,,AmazonDynamoDB,Amazon DynamoDB,GVBT7JN4X2B6STN4,,,,,,,,,,,APN1-WriteCapacityUnit-Hrs,,,,645462060,0.0667800000,0.0007420000,OnDemand,WriteCapacityUnit-Hrs,,,,,,,,,2636110857,,,,,,,,
7u7yblvnukoco6zfscatlx3ocukj7nhg2ojclbxud2uoiwbg5wdq,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T04:00:00Z,2019-11-02T05:00:00Z,AmazonCloudWatch,APN1-TimedStorage-ByteHrs,HourlyStorageMetering,,arn:aws:logs:ap-northeast-1:453375140098:log-group:/aws/ecs/containerinsights/swgw-poc-admin-cluster/performance,0.0000402108,,,USD,0.0330000000,0.0000013270,0.0330000000,0.0000013270,$0.033 per GB-mo of log storage - Asia Pacific (Tokyo),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,Storage Snapshot,,ap-northeast-1,,AmazonCloudWatch,AmazonCloudWatch,42CVQU4BPES8AWHC,,,,Amazon S3,,,,,,,APN1-TimedStorage-ByteHrs,,Current,,535816625,0.0000013270,0.0330000000,OnDemand,GB-Mo,,,,,,,,,2636110885,,,,,,,,
gq5oc2kllmvlwrwxhphkztlnkcjgi3ravsgtygvcjid3bfuguhsq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T05:00:00Z,2019-11-01T06:00:00Z,AmazonDynamoDB,APN1-DataTransfer-Out-Bytes,CreateTable,,,0.0000006920,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer out under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon DynamoDB,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,9ESU2G5WSY6FMZR3,,,,,,,,External,Other,AWS Outbound,APN1-DataTransfer-Out-Bytes,,,,615715278,0.0000000789,0.1140000000,,GB,,,,,,,,,2636110802,,,,,,,,
mziuz6mphdhfgrdympvgo5xib4mpbtnll7l2bvatxsodf2qobgpa,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T00:00:00Z,2019-11-03T00:00:00Z,AmazonS3,APN1-Requests-Tier1,PutObject,,swgw-poc-trail,1055.0000000000,,,USD,0.0000047000,0.0049585000,0.0000047000,0.0049585000,"$0.0047 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,XAKHUSC46NWC9PPM,,,,,,,,,,,APN1-Requests-Tier1,,,,535686424,0.0049585000,0.0000047000,OnDemand,Requests,,,,,,,,,2636110799,,,,,,,,
wpgfxebzojdarjexnabkyou6qvc7at5n5dazrgpohjygtqb64lqa,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T00:00:00Z,2019-11-03T00:00:00Z,AmazonElastiCache,APN1-NodeUsage:cache.t2.micro,CreateCacheCluster:0002,ap-northeast-1,arn:aws:elasticache:ap-northeast-1:453375140098:cluster:secf6ascixkh3jf-001,24.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per T2 Micro Cache node-hour (or partial hour) running Redis under monthly Free Tier,,"Amazon Web Services, Inc.",Amazon ElastiCache,,,Redis,,,,,,Yes,,,,,,,,,,,,,,,,,,Standard,cache.t2.micro,,,,Asia Pacific (Tokyo),AWS Region,,,,,0.555 GiB,,,,,Low to Moderate,,,CreateCacheCluster:0002,,,,,Cache Instance,,ap-northeast-1,,AmazonElastiCache,Amazon ElastiCache,UZ7RQF9E8VC8PAP8,,,,,,,,,,,APN1-NodeUsage:cache.t2.micro,1,,,535837248,0.6240000000,0.0260000000,,Hrs,,,,,,,,,2636110848,,,,,,,,
4gwbjuhnqumgly4hoafutzeyzoxfjkofqfqq3cda4pxhas6rehsa,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-01T13:00:00Z,AmazonEC2,APN1-BoxUsage:m4.xlarge,RunInstances,ap-northeast-1c,i-0e88389f32196f406,12.9991670000,8,103.9933360000,USD,0.2580000000,3.3537850860,0.2580000000,3.3537850860,$0.258 per On Demand Linux m4.xlarge Instance Hour,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,Used,2.4  GHz,,,Yes,,750 Mbps,,,,13,,,,Yes,,,,,,,,General purpose,m4.xlarge,m4,No License required,,Asia Pacific (Tokyo),AWS Region,,,,,16 GiB,,,,,High,8,Linux,RunInstances,Intel Xeon E5-2676 v3 (Haswell),NA,64-bit,Intel AVX; Intel AVX2; Intel Turbo,Compute Instance,,ap-northeast-1,,AmazonEC2,Amazon Elastic Compute Cloud,BURRP7APFUCZFSZK,,EBS only,,,,,Shared,,,,APN1-BoxUsage:m4.xlarge,4,,,746975523,3.3537850860,0.2580000000,OnDemand,Hrs,,,,,,,,,2636110801,,,,,,,,
x4nuel7jj2nzq4tf6fz4wujtmwdrs4gv2i2odyln6imp7qerg6ka,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T04:00:00Z,2019-11-02T05:00:00Z,AmazonCloudWatch,APN1-TimedStorage-ByteHrs,HourlyStorageMetering,,arn:aws:logs:ap-northeast-1:453375140098:log-group:API-Gateway-Execution-Logs_kr9xxd3pp1/shimono,0.0388517971,,,USD,0.0330000000,0.0012821093,0.0330000000,0.0012821093,$0.033 per GB-mo of log storage - Asia Pacific (Tokyo),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,Storage Snapshot,,ap-northeast-1,,AmazonCloudWatch,AmazonCloudWatch,42CVQU4BPES8AWHC,,,,Amazon S3,,,,,,,APN1-TimedStorage-ByteHrs,,Current,,535816625,0.0012821093,0.0330000000,OnDemand,GB-Mo,,,,,,,,,2636110885,,,,,,,,
l46mwyuofk55hzsirfzcje5synwjgc2hf75vwxxbnt3ybjzl57aq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-02T00:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadACL,,swgw-poc-trail,472.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686795,0.0001746400,0.0000003700,,Requests,,,,,,,,,2636110799,,,,,,,,
xlwn2ero37vx2gllxhvt7zkdhgs7tsbsap6naz2h45rod4awdr3q,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T02:00:00Z,2019-11-01T03:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadLogProps,,connect-c263ac4229a2,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686795,0.0000003700,0.0000003700,,Requests,,,,,,,,,2636110799,,,,,,,,
miqup732tmkqouxupjo36ay5zac6sjxubv6wywz5gkv6yvms2dkq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T02:00:00Z,2019-11-01T03:00:00Z,AmazonS3,APN1-Requests-Tier1,ListBucket,,aws-athena-query-results-453375140098-ap-northeast-1,1.0000000000,,,USD,0.0000047000,0.0000047000,0.0000047000,0.0000047000,"$0.0047 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,XAKHUSC46NWC9PPM,,,,,,,,,,,APN1-Requests-Tier1,,,,535686424,0.0000047000,0.0000047000,OnDemand,Requests,,,,,,,,,2636110799,,,,,,,,
24zwxyl46fbfh6resvpb76qewhlsvl5e7xn46r63iwu3puw2ucyq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T02:00:00Z,2019-11-01T03:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadLocation,,inoue-sgws-poc,16.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686795,0.0000059200,0.0000003700,,Requests,,,,,,,,,2636110799,,,,,,,,
qbpgdph5hlr3lcrga7eztpaf4epsjpuygelbe3ghrshwgcmgqina,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T02:00:00Z,2019-11-01T03:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadLogProps,,swgw-vpc-flow,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686795,0.0000003700,0.0000003700,,Requests,,,,,,,,,2636110799,,,,,,,,
rhymlqdqsb24cbcfyjhl2cigjtdbrtww6s2sccwetbdo7e35fmcq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T06:00:00Z,2019-11-01T07:00:00Z,AmazonS3,APN1-USE1-AWS-Out-Bytes,ReadBucketWebsite,,lambda-function-bucket-ap-northeast-1-1566198975170,0.0000007041,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer out under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,7EQFT8UVNNKTV2AA,,,,,,,,US East (N. Virginia),AWS Region,InterRegion Outbound,APN1-USE1-AWS-Out-Bytes,,,,615715274,0.0000000634,0.0900000000,,GB,,,,,,,,,2636110802,,,,,,,,
5wel7puvfbrv27fuuyu2a5ntkrtqibfqe6fhdlff7leqj73rcohq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T02:00:00Z,2019-11-01T07:00:00Z,AmazonS3,Requests-Tier2,HeadBucket,,aws-athena-query-results-453375140098-ap-northeast-1,6.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,API Request,,us-east-1,,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,,,Requests-Tier2,,,,535686807,0.0000024000,0.0000004000,,Requests,,,,,,,,,2636110799,,,,,,,,
od4ruk5f4ykpq4fdpjbx6inxff6ogiioc3hwi6t7wu4rr6dktvja,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T13:00:00Z,2019-11-02T14:00:00Z,AmazonCloudWatch,APN1-VendedLog-Bytes,PutLogEvents,,arn:aws:logs:ap-northeast-1:453375140098:log-group:/aws/events/ecseventall,0.0003006123,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,First 5GB per month of log data ingested is free.,,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,Ingested Logs,Log files generated by AWS services,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,PutLogEvents,,,,,Data Payload,,ap-northeast-1,,AmazonCloudWatch,AmazonCloudWatch,UP6HAQNVD4H7Q5R7,,,,,,,,,,,APN1-VendedLog-Bytes,,Current,,535505603,0.0002284653,0.7600000000,,GB,,,,,,,,,2636110885,,,,,,,,
l5pdhfdktyxojwcwcouvgmkqjjnlqa6eyoddfufylbfomcpqirmq,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T04:00:00Z,2019-11-02T05:00:00Z,AmazonCloudWatch,APN1-TimedStorage-ByteHrs,HourlyStorageMetering,,arn:aws:logs:ap-northeast-1:453375140098:log-group:/aws/lambda/Fargate-CPU-Slack,0.0000168503,,,USD,0.0330000000,0.0000005561,0.0330000000,0.0000005561,$0.033 per GB-mo of log storage - Asia Pacific (Tokyo),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,Storage Snapshot,,ap-northeast-1,,AmazonCloudWatch,AmazonCloudWatch,42CVQU4BPES8AWHC,,,,Amazon S3,,,,,,,APN1-TimedStorage-ByteHrs,,Current,,535816625,0.0000005561,0.0330000000,OnDemand,GB-Mo,,,,,,,,,2636110885,,,,,,,,
qfewu3egdu66l2vp5f2c4ftjpastrh3tpixduqhezu4jf2rjxboq,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T20:00:00Z,2019-11-02T21:00:00Z,AmazonS3,APN1-USE1-AWS-In-Bytes,UploadPart,,billusage-swgw-poc,0.0167928692,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - Asia Pacific (Tokyo) data transfer from US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,UW7KAEYR4CZ6SHKM,,,,,,,,US East (N. Virginia),AWS Region,InterRegion Inbound,APN1-USE1-AWS-In-Bytes,,,,615253889,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
ihmbyjm73vqupmkol6zarn4xskcmvl7fr6gndmlxkjpfq7blqqgq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T00:00:00Z,2019-11-01T01:00:00Z,AmazonECS,APN1-DataTransfer-Regional-Bytes,FargateTask,,arn:aws:ecs:ap-northeast-1:453375140098:task/d3d8b202-a2b4-4fb7-b69c-dff5645cf9da,0.2269457979,,,USD,0.0100000000,0.0022694580,0.0100000000,0.0022694580,$0.01 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,,"Amazon Web Services, Inc.",Amazon EC2 Container Service,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,RVH645383RKU285J,,,,,,,,Asia Pacific (Tokyo),AWS Region,IntraRegion,APN1-DataTransfer-Regional-Bytes,,,,615253311,0.0022694580,0.0100000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
6jpnpxtmbkw7p54znrnvtnhlfqjbrwervh6bl4hus7xzfepboaqa,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T07:00:00Z,2019-11-01T08:00:00Z,AmazonEC2,APN1-APS1-AWS-In-Bytes,RunInstances,,i-0a65181cc2af13541,0.0011597862,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - Asia Pacific (Tokyo) data transfer from Asia Pacific (Singapore),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,ap-northeast-1,,AWSDataTransfer,AWS Data Transfer,3PKNXEY73FNK564D,,,,,,,,Asia Pacific (Singapore),AWS Region,InterRegion Inbound,APN1-APS1-AWS-In-Bytes,,,,615253189,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,2636110802,,,,,,,,
bint5xmkdevwgwlfmh2fujrm7oarbsesi2fds2ad47foykwnfcrq,2019-11-01T00:00:00Z/2019-11-02T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-01T06:00:00Z,2019-11-01T07:00:00Z,AmazonCloudWatch,APN1-TimedStorage-ByteHrs,HourlyStorageMetering,,arn:aws:logs:ap-northeast-1:453375140098:log-group:SecondVPCFlowLog,0.0559575529,,,USD,0.0330000000,0.0018465992,0.0330000000,0.0018465992,$0.033 per GB-mo of log storage - Asia Pacific (Tokyo),,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,Storage Snapshot,,ap-northeast-1,,AmazonCloudWatch,AmazonCloudWatch,42CVQU4BPES8AWHC,,,,Amazon S3,,,,,,,APN1-TimedStorage-ByteHrs,,Current,,535816625,0.0018465992,0.0330000000,OnDemand,GB-Mo,,,,,,,,,2636110885,,,,,,,,
6jeugab6hmghsapk7n52jdsprpp42whvyik7rkgi43tlohxalvba,2019-11-02T00:00:00Z/2019-11-03T00:00:00Z,,AWS,Anniversary,453375140098,2019-11-01T00:00:00Z,2019-12-01T00:00:00Z,453375140098,Usage,2019-11-02T14:00:00Z,2019-11-02T15:00:00Z,AmazonS3,APN1-Requests-Tier2,ReadBucketPublicAccessBlock,,s3bucket-swgw-poc,1.0000000000,,,USD,0.0000003700,0.0000003700,0.0000003700,0.0000003700,"$0.0037 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,Asia Pacific (Tokyo),AWS Region,,,,,,,,,,,,,,,,,,API Request,,ap-northeast-1,,AmazonS3,Amazon Simple Storage Service,9C7873KU3ZQBD6BJ,,,,,,,,,,,APN1-Requests-Tier2,,,,535686437,0.0000003700,0.0000003700,OnDemand,Requests,,,,,,,,,2636110799,,,,,,,,
